Month,State,District,Age_Group,Gender,Enrolment_Count,Rejection_Count
2024-03,Karnataka,Kalaburagi,5-18,Male,2,0
2024-03,Karnataka,Mysore,0-5,Transgender,2,1
2024-03,Karnataka,Mysore,5-18,Male,1,0
2024-03,Kerala,Ernakulam,0-5,Male,1,0
2024-03,Kerala,Ernakulam,0-5,Transgender,2,0
2024-03,Kerala,Ernakulam,18+,Female,1,0
2024-03,Kerala,Ernakulam,5-18,Female,2,0
2024-03,Kerala,Kozhikode,0-5,Male,4,0
2024-03,Kerala,Kozhikode,0-5,Transgender,1,0
2024-03,Kerala,Kozhikode,5-18,Female,1,0
2024-03,Kerala,Kozhikode,5-18,Transgender,1,0
2024-03,Kerala,Malappuram,0-5,Female,2,0
2024-03,Kerala,Malappuram,0-5,Male,2,0
2024-03,Kerala,Malappuram,0-5,Transgender,2,0
2024-03,Kerala,Malappuram,5-18,Female,1,0
2024-03,Kerala,Thiruvananthapuram,0-5,Female,3,0
2024-03,Kerala,Thiruvananthapuram,0-5,Male,1,0
2024-03,Kerala,Thiruvananthapuram,5-18,Male,1,0
2024-03,Kerala,Thrissur,0-5,Male,1,0
2024-03,Kerala,Thrissur,0-5,Transgender,1,0
2024-03,Kerala,Thrissur,5-18,Transgender,1,0
2024-03,Maharashtra,Mumbai,0-5,Female,1,0
2024-03,Maharashtra,Mumbai,0-5,Male,1,0
2024-03,Maharashtra,Mumbai,0-5,Transgender,2,0
2024-03,Maharashtra,Mumbai,5-18,Male,1,0
2024-03,Maharashtra,Nagpur,0-5,Female,1,0
2024-03,Maharashtra,Nagpur,0-5,Transgender,2,0
2024-03,Maharashtra,Nagpur,5-18,Female,1,0
2024-03,Maharashtra,Nagpur,5-18,Male,1,0
2024-03,Maharashtra,Nashik,0-5,Female,2,1
2024-03,Maharashtra,Nashik,0-5,Male,1,0
2024-03,Maharashtra,Nashik,0-5,Transgender,3,2
2024-03,Maharashtra,Nashik,18+,Male,1,0
2024-03,Maharashtra,Thane,0-5,Female,1,0
2024-03,Maharashtra,Thane,0-5,Male,1,1
2024-03,Maharashtra,Thane,0-5,Transgender,2,0
2024-03,Maharashtra,Thane,18+,Transgender,1,0
2024-03,Maharashtra,Thane,5-18,Female,1,0
2024-03,Maharashtra,Thane,5-18,Male,2,0
2024-03,Maharashtra,Thane,5-18,Transgender,2,0
2024-03,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,2,0
2024-03,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,1,0
2024-03,Uttar Pradesh,Gautam Buddha Nagar,5-18,Transgender,1,0
2024-03,Uttar Pradesh,Kanpur,0-5,Male,1,0
2024-03,Uttar Pradesh,Lucknow,0-5,Female,3,0
2024-03,Uttar Pradesh,Lucknow,0-5,Transgender,2,0
2024-03,Uttar Pradesh,Lucknow,18+,Male,2,0
2024-03,Uttar Pradesh,Lucknow,5-18,Transgender,1,0
2024-03,Uttar Pradesh,Prayagraj,0-5,Male,3,0
2024-03,Uttar Pradesh,Prayagraj,0-5,Transgender,2,1
2024-03,Uttar Pradesh,Prayagraj,18+,Transgender,2,0
2024-03,Uttar Pradesh,Prayagraj,5-18,Male,1,0
2024-03,Uttar Pradesh,Prayagraj,5-18,Transgender,1,0
2024-03,Uttar Pradesh,Varanasi,0-5,Female,3,1
2024-03,Uttar Pradesh,Varanasi,0-5,Male,2,2
2024-03,Uttar Pradesh,Varanasi,0-5,Transgender,1,0
2024-03,Uttar Pradesh,Varanasi,18+,Transgender,1,0
2024-04,Bihar,Darbhanga,0-5,Female,5,0
2024-04,Bihar,Darbhanga,18+,Male,1,0
2024-04,Bihar,Darbhanga,5-18,Female,1,0
2024-04,Bihar,Gaya,0-5,Female,3,1
2024-04,Bihar,Gaya,0-5,Transgender,2,1
2024-04,Bihar,Gaya,18+,Transgender,1,0
2024-04,Bihar,Gaya,5-18,Female,1,0
2024-04,Bihar,Muzaffarpur,0-5,Female,1,0
2024-04,Bihar,Muzaffarpur,0-5,Male,1,0
2024-04,Bihar,Muzaffarpur,18+,Female,1,0
2024-04,Bihar,Muzaffarpur,5-18,Male,1,0
2024-04,Bihar,Patna,0-5,Female,1,0
2024-04,Bihar,Patna,0-5,Male,2,0
2024-04,Bihar,Patna,0-5,Transgender,1,0
2024-04,Bihar,Patna,5-18,Female,1,0
2024-04,Bihar,Patna,5-18,Male,1,0
2024-04,Bihar,Patna,5-18,Transgender,1,0
2024-04,Bihar,Purnia,0-5,Male,1,0
2024-04,Bihar,Purnia,0-5,Transgender,3,0
2024-04,Karnataka,Bangalore Urban,0-5,Male,3,0
2024-04,Karnataka,Bangalore Urban,0-5,Transgender,1,0
2024-04,Karnataka,Bangalore Urban,18+,Transgender,1,0
2024-04,Karnataka,Bangalore Urban,5-18,Male,1,0
2024-04,Karnataka,Bangalore Urban,5-18,Transgender,1,0
2024-04,Karnataka,Belgaum,0-5,Male,1,0
2024-04,Karnataka,Belgaum,0-5,Transgender,1,0
2024-04,Karnataka,Belgaum,18+,Female,2,0
2024-04,Karnataka,Belgaum,5-18,Female,2,0
2024-04,Karnataka,Dakshina Kannada,0-5,Male,1,0
2024-04,Karnataka,Dakshina Kannada,0-5,Transgender,2,0
2024-04,Karnataka,Dakshina Kannada,18+,Female,1,0
2024-04,Karnataka,Dakshina Kannada,18+,Male,1,0
2024-04,Karnataka,Dakshina Kannada,5-18,Male,1,1
2024-04,Karnataka,Kalaburagi,0-5,Female,2,0
2024-04,Karnataka,Kalaburagi,0-5,Transgender,1,0
2024-04,Karnataka,Kalaburagi,5-18,Female,1,0
2024-04,Karnataka,Kalaburagi,5-18,Transgender,1,0
2024-04,Karnataka,Mysore,0-5,Transgender,1,0
2024-04,Karnataka,Mysore,18+,Transgender,1,0
2024-04,Karnataka,Mysore,5-18,Female,2,0
2024-04,Karnataka,Mysore,5-18,Transgender,1,0
2024-04,Kerala,Ernakulam,0-5,Female,1,1
2024-04,Kerala,Ernakulam,0-5,Male,1,0
2024-04,Kerala,Ernakulam,0-5,Transgender,4,0
2024-04,Kerala,Ernakulam,5-18,Transgender,1,0
2024-04,Kerala,Kozhikode,0-5,Female,1,1
2024-04,Kerala,Kozhikode,0-5,Male,1,0
2024-04,Kerala,Kozhikode,5-18,Transgender,2,0
2024-04,Kerala,Malappuram,0-5,Male,2,0
2024-04,Kerala,Malappuram,5-18,Transgender,2,0
2024-04,Kerala,Thiruvananthapuram,0-5,Transgender,3,0
2024-04,Kerala,Thiruvananthapuram,18+,Transgender,1,0
2024-04,Kerala,Thiruvananthapuram,5-18,Female,1,0
2024-04,Kerala,Thiruvananthapuram,5-18,Male,2,0
2024-04,Kerala,Thrissur,0-5,Female,2,0
2024-04,Kerala,Thrissur,0-5,Male,1,0
2024-04,Kerala,Thrissur,18+,Male,1,0
2024-04,Kerala,Thrissur,5-18,Male,1,0
2024-04,Kerala,Thrissur,5-18,Transgender,1,0
2024-04,Maharashtra,Mumbai,0-5,Female,1,1
2024-04,Maharashtra,Mumbai,0-5,Transgender,2,0
2024-04,Maharashtra,Mumbai,18+,Transgender,3,1
2024-04,Maharashtra,Mumbai,5-18,Female,1,0
2024-04,Maharashtra,Nagpur,0-5,Female,3,0
2024-04,Maharashtra,Nagpur,0-5,Transgender,1,0
2024-04,Maharashtra,Nagpur,5-18,Female,1,0
2024-04,Maharashtra,Nashik,0-5,Female,1,1
2024-04,Maharashtra,Nashik,0-5,Male,1,0
2024-04,Maharashtra,Nashik,0-5,Transgender,2,0
2024-04,Maharashtra,Nashik,5-18,Female,2,0
2024-04,Maharashtra,Nashik,5-18,Male,2,0
2024-04,Maharashtra,Nashik,5-18,Transgender,2,0
2024-04,Maharashtra,Pune,0-5,Male,4,0
2024-04,Maharashtra,Pune,0-5,Transgender,1,0
2024-04,Maharashtra,Pune,18+,Female,1,0
2024-04,Maharashtra,Pune,5-18,Transgender,1,0
2024-04,Maharashtra,Thane,0-5,Male,4,0
2024-04,Maharashtra,Thane,18+,Female,2,0
2024-04,Maharashtra,Thane,5-18,Female,1,0
2024-04,Maharashtra,Thane,5-18,Male,1,0
2024-04,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,1,0
2024-04,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,1,0
2024-04,Uttar Pradesh,Gautam Buddha Nagar,5-18,Female,2,0
2024-04,Uttar Pradesh,Kanpur,0-5,Female,2,0
2024-04,Uttar Pradesh,Kanpur,0-5,Male,2,0
2024-04,Uttar Pradesh,Kanpur,5-18,Female,1,0
2024-04,Uttar Pradesh,Kanpur,5-18,Transgender,1,0
2024-04,Uttar Pradesh,Lucknow,0-5,Female,3,0
2024-04,Uttar Pradesh,Lucknow,0-5,Male,1,0
2024-04,Uttar Pradesh,Lucknow,5-18,Male,1,0
2024-04,Uttar Pradesh,Lucknow,5-18,Transgender,2,0
2024-04,Uttar Pradesh,Prayagraj,0-5,Female,1,0
2024-04,Uttar Pradesh,Prayagraj,18+,Transgender,1,0
2024-04,Uttar Pradesh,Prayagraj,5-18,Female,1,0
2024-04,Uttar Pradesh,Varanasi,0-5,Female,1,0
2024-04,Uttar Pradesh,Varanasi,0-5,Male,1,0
2024-04,Uttar Pradesh,Varanasi,5-18,Male,1,0
2024-05,Bihar,Darbhanga,18+,Female,1,0
2024-05,Bihar,Gaya,0-5,Female,1,0
2024-05,Bihar,Gaya,0-5,Male,3,0
2024-05,Bihar,Gaya,18+,Male,1,0
2024-05,Bihar,Muzaffarpur,0-5,Female,1,0
2024-05,Bihar,Muzaffarpur,0-5,Male,2,0
2024-05,Bihar,Muzaffarpur,18+,Male,1,0
2024-05,Bihar,Muzaffarpur,5-18,Female,1,0
2024-05,Bihar,Muzaffarpur,5-18,Transgender,1,0
2024-05,Bihar,Patna,0-5,Male,3,0
2024-05,Bihar,Patna,18+,Female,1,0
2024-05,Bihar,Patna,18+,Male,1,0
2024-05,Bihar,Purnia,0-5,Female,1,0
2024-05,Bihar,Purnia,0-5,Male,1,0
2024-05,Bihar,Purnia,0-5,Transgender,2,0
2024-05,Bihar,Purnia,18+,Transgender,1,0
2024-05,Karnataka,Bangalore Urban,0-5,Transgender,3,0
2024-05,Karnataka,Bangalore Urban,5-18,Female,1,0
2024-05,Karnataka,Bangalore Urban,5-18,Male,2,0
2024-05,Karnataka,Bangalore Urban,5-18,Transgender,1,0
2024-05,Karnataka,Belgaum,0-5,Female,1,0
2024-05,Karnataka,Belgaum,0-5,Male,1,0
2024-05,Karnataka,Belgaum,0-5,Transgender,1,0
2024-05,Karnataka,Belgaum,5-18,Female,2,0
2024-05,Karnataka,Belgaum,5-18,Transgender,1,0
2024-05,Karnataka,Dakshina Kannada,0-5,Female,1,1
2024-05,Karnataka,Dakshina Kannada,0-5,Transgender,2,0
2024-05,Karnataka,Dakshina Kannada,18+,Female,1,0
2024-05,Karnataka,Kalaburagi,0-5,Female,1,0
2024-05,Karnataka,Kalaburagi,0-5,Male,1,1
2024-05,Karnataka,Kalaburagi,0-5,Transgender,1,0
2024-05,Karnataka,Kalaburagi,18+,Transgender,1,0
2024-05,Karnataka,Kalaburagi,5-18,Female,1,0
2024-05,Karnataka,Kalaburagi,5-18,Transgender,1,0
2024-05,Karnataka,Mysore,0-5,Female,2,1
2024-05,Karnataka,Mysore,0-5,Transgender,1,0
2024-05,Karnataka,Mysore,18+,Transgender,1,0
2024-05,Kerala,Ernakulam,0-5,Male,1,0
2024-05,Kerala,Ernakulam,0-5,Transgender,1,0
2024-05,Kerala,Ernakulam,18+,Male,1,0
2024-05,Kerala,Ernakulam,5-18,Female,1,0
2024-05,Kerala,Kozhikode,0-5,Female,1,0
2024-05,Kerala,Kozhikode,0-5,Male,2,0
2024-05,Kerala,Kozhikode,5-18,Female,1,0
2024-05,Kerala,Kozhikode,5-18,Transgender,1,0
2024-05,Kerala,Malappuram,0-5,Transgender,1,0
2024-05,Kerala,Malappuram,18+,Male,1,0
2024-05,Kerala,Malappuram,18+,Transgender,2,1
2024-05,Kerala,Malappuram,5-18,Transgender,1,0
2024-05,Kerala,Thiruvananthapuram,0-5,Female,1,0
2024-05,Kerala,Thiruvananthapuram,5-18,Male,1,0
2024-05,Kerala,Thrissur,0-5,Female,3,0
2024-05,Kerala,Thrissur,0-5,Male,2,0
2024-05,Kerala,Thrissur,0-5,Transgender,1,0
2024-05,Kerala,Thrissur,5-18,Female,2,0
2024-05,Kerala,Thrissur,5-18,Male,1,0
2024-05,Kerala,Thrissur,5-18,Transgender,1,0
2024-05,Maharashtra,Mumbai,0-5,Female,1,0
2024-05,Maharashtra,Mumbai,0-5,Male,2,0
2024-05,Maharashtra,Mumbai,5-18,Transgender,1,0
2024-05,Maharashtra,Nagpur,0-5,Transgender,1,0
2024-05,Maharashtra,Nagpur,5-18,Female,1,0
2024-05,Maharashtra,Nagpur,5-18,Male,1,0
2024-05,Maharashtra,Nagpur,5-18,Transgender,2,0
2024-05,Maharashtra,Nashik,0-5,Female,2,0
2024-05,Maharashtra,Nashik,0-5,Transgender,1,0
2024-05,Maharashtra,Nashik,5-18,Transgender,1,0
2024-05,Maharashtra,Pune,0-5,Transgender,1,0
2024-05,Maharashtra,Pune,18+,Transgender,1,0
2024-05,Maharashtra,Pune,5-18,Transgender,1,0
2024-05,Maharashtra,Thane,0-5,Male,2,0
2024-05,Maharashtra,Thane,0-5,Transgender,2,0
2024-05,Maharashtra,Thane,5-18,Male,1,0
2024-05,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,3,1
2024-05,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,1,0
2024-05,Uttar Pradesh,Gautam Buddha Nagar,5-18,Male,2,0
2024-05,Uttar Pradesh,Kanpur,0-5,Female,1,0
2024-05,Uttar Pradesh,Kanpur,0-5,Male,2,0
2024-05,Uttar Pradesh,Kanpur,0-5,Transgender,1,0
2024-05,Uttar Pradesh,Kanpur,18+,Male,1,0
2024-05,Uttar Pradesh,Kanpur,5-18,Female,1,0
2024-05,Uttar Pradesh,Kanpur,5-18,Transgender,2,0
2024-05,Uttar Pradesh,Lucknow,0-5,Male,2,0
2024-05,Uttar Pradesh,Lucknow,0-5,Transgender,3,0
2024-05,Uttar Pradesh,Prayagraj,0-5,Female,3,1
2024-05,Uttar Pradesh,Prayagraj,0-5,Male,1,0
2024-05,Uttar Pradesh,Prayagraj,18+,Female,1,0
2024-05,Uttar Pradesh,Prayagraj,18+,Transgender,1,0
2024-05,Uttar Pradesh,Prayagraj,5-18,Female,2,0
2024-05,Uttar Pradesh,Prayagraj,5-18,Male,1,0
2024-05,Uttar Pradesh,Varanasi,0-5,Female,2,0
2024-05,Uttar Pradesh,Varanasi,0-5,Male,1,0
2024-05,Uttar Pradesh,Varanasi,0-5,Transgender,2,0
2024-05,Uttar Pradesh,Varanasi,5-18,Female,2,1
2024-06,Bihar,Darbhanga,0-5,Female,2,0
2024-06,Bihar,Darbhanga,0-5,Transgender,1,0
2024-06,Bihar,Darbhanga,5-18,Female,1,0
2024-06,Bihar,Darbhanga,5-18,Male,1,0
2024-06,Bihar,Gaya,0-5,Female,3,0
2024-06,Bihar,Gaya,0-5,Male,2,0
2024-06,Bihar,Gaya,0-5,Transgender,1,0
2024-06,Bihar,Gaya,5-18,Male,1,0
2024-06,Bihar,Muzaffarpur,0-5,Female,1,0
2024-06,Bihar,Muzaffarpur,0-5,Male,1,0
2024-06,Bihar,Muzaffarpur,5-18,Male,1,0
2024-06,Bihar,Muzaffarpur,5-18,Transgender,2,0
2024-06,Bihar,Patna,0-5,Female,3,1
2024-06,Bihar,Patna,0-5,Male,2,0
2024-06,Bihar,Patna,5-18,Female,1,0
2024-06,Bihar,Patna,5-18,Transgender,1,0
2024-06,Bihar,Purnia,0-5,Female,2,0
2024-06,Bihar,Purnia,0-5,Transgender,1,0
2024-06,Bihar,Purnia,5-18,Female,1,0
2024-06,Karnataka,Bangalore Urban,0-5,Male,1,0
2024-06,Karnataka,Bangalore Urban,0-5,Transgender,1,0
2024-06,Karnataka,Bangalore Urban,5-18,Female,1,0
2024-06,Karnataka,Belgaum,0-5,Transgender,1,0
2024-06,Karnataka,Belgaum,5-18,Female,2,0
2024-06,Karnataka,Belgaum,5-18,Male,1,0
2024-06,Karnataka,Belgaum,5-18,Transgender,3,0
2024-06,Karnataka,Dakshina Kannada,0-5,Female,2,1
2024-06,Karnataka,Dakshina Kannada,0-5,Male,1,0
2024-06,Karnataka,Kalaburagi,0-5,Female,3,0
2024-06,Karnataka,Kalaburagi,0-5,Transgender,1,0
2024-06,Karnataka,Kalaburagi,5-18,Male,1,0
2024-06,Karnataka,Kalaburagi,5-18,Transgender,2,0
2024-06,Karnataka,Mysore,0-5,Female,1,0
2024-06,Karnataka,Mysore,0-5,Male,1,0
2024-06,Karnataka,Mysore,0-5,Transgender,1,0
2024-06,Karnataka,Mysore,5-18,Transgender,1,0
2024-06,Kerala,Ernakulam,0-5,Female,4,0
2024-06,Kerala,Ernakulam,0-5,Male,1,0
2024-06,Kerala,Ernakulam,0-5,Transgender,1,0
2024-06,Kerala,Ernakulam,5-18,Transgender,3,0
2024-06,Kerala,Kozhikode,0-5,Female,1,0
2024-06,Kerala,Kozhikode,0-5,Male,2,0
2024-06,Kerala,Kozhikode,5-18,Female,1,0
2024-06,Kerala,Kozhikode,5-18,Male,1,1
2024-06,Kerala,Malappuram,0-5,Male,1,0
2024-06,Kerala,Malappuram,5-18,Female,1,0
2024-06,Kerala,Malappuram,5-18,Male,1,0
2024-06,Kerala,Malappuram,5-18,Transgender,1,0
2024-06,Kerala,Thiruvananthapuram,0-5,Transgender,1,0
2024-06,Kerala,Thiruvananthapuram,5-18,Female,1,0
2024-06,Kerala,Thiruvananthapuram,5-18,Transgender,2,0
2024-06,Kerala,Thrissur,0-5,Female,3,0
2024-06,Kerala,Thrissur,0-5,Male,2,0
2024-06,Kerala,Thrissur,0-5,Transgender,3,0
2024-06,Kerala,Thrissur,18+,Male,1,0
2024-06,Kerala,Thrissur,18+,Transgender,1,0
2024-06,Kerala,Thrissur,5-18,Transgender,1,0
2024-06,Maharashtra,Mumbai,0-5,Female,2,0
2024-06,Maharashtra,Mumbai,0-5,Male,1,0
2024-06,Maharashtra,Mumbai,18+,Female,1,1
2024-06,Maharashtra,Mumbai,5-18,Male,2,1
2024-06,Maharashtra,Nagpur,0-5,Male,2,0
2024-06,Maharashtra,Nagpur,0-5,Transgender,1,0
2024-06,Maharashtra,Nashik,0-5,Male,1,0
2024-06,Maharashtra,Nashik,0-5,Transgender,1,0
2024-06,Maharashtra,Nashik,18+,Male,1,0
2024-06,Maharashtra,Pune,0-5,Female,2,1
2024-06,Maharashtra,Pune,0-5,Male,1,0
2024-06,Maharashtra,Pune,0-5,Transgender,4,0
2024-06,Maharashtra,Pune,18+,Male,2,1
2024-06,Maharashtra,Pune,5-18,Female,1,0
2024-06,Maharashtra,Thane,0-5,Female,2,0
2024-06,Maharashtra,Thane,0-5,Male,1,0
2024-06,Maharashtra,Thane,0-5,Transgender,2,0
2024-06,Maharashtra,Thane,18+,Female,1,0
2024-06,Maharashtra,Thane,5-18,Male,3,1
2024-06,Maharashtra,Thane,5-18,Transgender,1,0
2024-06,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,1,0
2024-06,Uttar Pradesh,Gautam Buddha Nagar,5-18,Female,1,0
2024-06,Uttar Pradesh,Kanpur,0-5,Female,2,0
2024-06,Uttar Pradesh,Kanpur,0-5,Male,2,0
2024-06,Uttar Pradesh,Kanpur,0-5,Transgender,1,0
2024-06,Uttar Pradesh,Kanpur,5-18,Male,1,0
2024-06,Uttar Pradesh,Kanpur,5-18,Transgender,1,1
2024-06,Uttar Pradesh,Lucknow,0-5,Female,1,1
2024-06,Uttar Pradesh,Lucknow,0-5,Male,2,0
2024-06,Uttar Pradesh,Lucknow,0-5,Transgender,2,0
2024-06,Uttar Pradesh,Lucknow,18+,Male,1,0
2024-06,Uttar Pradesh,Lucknow,5-18,Female,1,0
2024-06,Uttar Pradesh,Prayagraj,0-5,Male,1,0
2024-06,Uttar Pradesh,Prayagraj,18+,Transgender,1,0
2024-06,Uttar Pradesh,Prayagraj,5-18,Male,2,0
2024-06,Uttar Pradesh,Varanasi,0-5,Female,1,0
2024-06,Uttar Pradesh,Varanasi,0-5,Male,2,0
2024-06,Uttar Pradesh,Varanasi,0-5,Transgender,1,1
2024-06,Uttar Pradesh,Varanasi,18+,Male,1,0
2024-06,Uttar Pradesh,Varanasi,5-18,Female,1,0
2024-06,Uttar Pradesh,Varanasi,5-18,Male,1,0
2024-06,Uttar Pradesh,Varanasi,5-18,Transgender,1,0
2024-07,Bihar,Darbhanga,0-5,Female,1,0
2024-07,Bihar,Darbhanga,0-5,Male,2,0
2024-07,Bihar,Darbhanga,0-5,Transgender,1,0
2024-07,Bihar,Gaya,0-5,Female,1,0
2024-07,Bihar,Gaya,0-5,Male,2,0
2024-07,Bihar,Gaya,0-5,Transgender,1,0
2024-07,Bihar,Gaya,18+,Transgender,1,0
2024-07,Bihar,Gaya,5-18,Female,1,0
2024-07,Bihar,Gaya,5-18,Male,2,0
2024-07,Bihar,Muzaffarpur,0-5,Female,1,0
2024-07,Bihar,Muzaffarpur,0-5,Male,2,0
2024-07,Bihar,Muzaffarpur,0-5,Transgender,2,0
2024-07,Bihar,Muzaffarpur,18+,Female,1,0
2024-07,Bihar,Muzaffarpur,5-18,Transgender,1,0
2024-07,Bihar,Patna,0-5,Female,1,0
2024-07,Bihar,Patna,0-5,Transgender,1,0
2024-07,Bihar,Patna,5-18,Male,1,0
2024-07,Bihar,Purnia,0-5,Male,3,0
2024-07,Bihar,Purnia,0-5,Transgender,1,0
2024-07,Bihar,Purnia,18+,Transgender,1,0
2024-07,Bihar,Purnia,5-18,Female,1,0
2024-07,Bihar,Purnia,5-18,Male,1,0
2024-07,Karnataka,Bangalore Urban,0-5,Female,1,0
2024-07,Karnataka,Bangalore Urban,0-5,Male,2,0
2024-07,Karnataka,Bangalore Urban,0-5,Transgender,2,0
2024-07,Karnataka,Bangalore Urban,18+,Female,1,0
2024-07,Karnataka,Bangalore Urban,5-18,Female,3,0
2024-07,Karnataka,Belgaum,0-5,Transgender,2,0
2024-07,Karnataka,Belgaum,5-18,Male,2,0
2024-07,Karnataka,Belgaum,5-18,Transgender,3,0
2024-07,Karnataka,Dakshina Kannada,0-5,Female,3,0
2024-07,Karnataka,Dakshina Kannada,0-5,Male,2,0
2024-07,Karnataka,Dakshina Kannada,0-5,Transgender,2,0
2024-07,Karnataka,Dakshina Kannada,5-18,Transgender,1,0
2024-07,Karnataka,Kalaburagi,0-5,Female,2,0
2024-07,Karnataka,Kalaburagi,0-5,Male,2,0
2024-07,Karnataka,Kalaburagi,0-5,Transgender,3,0
2024-07,Karnataka,Kalaburagi,18+,Transgender,1,0
2024-07,Karnataka,Mysore,0-5,Female,1,0
2024-07,Karnataka,Mysore,0-5,Male,3,0
2024-07,Karnataka,Mysore,0-5,Transgender,1,1
2024-07,Karnataka,Mysore,18+,Transgender,1,0
2024-07,Karnataka,Mysore,5-18,Male,1,0
2024-07,Karnataka,Mysore,5-18,Transgender,1,0
2024-07,Kerala,Ernakulam,0-5,Female,1,0
2024-07,Kerala,Ernakulam,0-5,Male,1,0
2024-07,Kerala,Ernakulam,0-5,Transgender,1,0
2024-07,Kerala,Ernakulam,5-18,Transgender,1,0
2024-07,Kerala,Kozhikode,0-5,Female,2,0
2024-07,Kerala,Kozhikode,0-5,Male,2,0
2024-07,Kerala,Kozhikode,0-5,Transgender,1,0
2024-07,Kerala,Kozhikode,5-18,Male,2,0
2024-07,Kerala,Malappuram,0-5,Male,2,0
2024-07,Kerala,Malappuram,0-5,Transgender,1,0
2024-07,Kerala,Thiruvananthapuram,0-5,Female,2,0
2024-07,Kerala,Thiruvananthapuram,18+,Female,1,0
2024-07,Kerala,Thiruvananthapuram,5-18,Female,1,0
2024-07,Kerala,Thrissur,5-18,Male,1,0
2024-07,Maharashtra,Mumbai,0-5,Female,2,0
2024-07,Maharashtra,Mumbai,0-5,Male,1,1
2024-07,Maharashtra,Mumbai,0-5,Transgender,2,0
2024-07,Maharashtra,Mumbai,5-18,Male,1,0
2024-07,Maharashtra,Mumbai,5-18,Transgender,2,0
2024-07,Maharashtra,Nagpur,5-18,Female,1,0
2024-07,Maharashtra,Nagpur,5-18,Male,2,1
2024-07,Maharashtra,Nagpur,5-18,Transgender,2,0
2024-07,Maharashtra,Nashik,0-5,Female,2,0
2024-07,Maharashtra,Nashik,0-5,Male,2,0
2024-07,Maharashtra,Nashik,18+,Female,1,0
2024-07,Maharashtra,Nashik,18+,Transgender,1,0
2024-07,Maharashtra,Nashik,5-18,Transgender,1,0
2024-07,Maharashtra,Pune,0-5,Female,1,0
2024-07,Maharashtra,Pune,0-5,Male,1,0
2024-07,Maharashtra,Pune,0-5,Transgender,1,0
2024-07,Maharashtra,Pune,5-18,Male,2,0
2024-07,Maharashtra,Thane,0-5,Female,2,0
2024-07,Maharashtra,Thane,0-5,Male,2,0
2024-07,Maharashtra,Thane,0-5,Transgender,1,0
2024-07,Maharashtra,Thane,18+,Female,1,1
2024-07,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,2,0
2024-07,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,3,0
2024-07,Uttar Pradesh,Gautam Buddha Nagar,5-18,Transgender,1,0
2024-07,Uttar Pradesh,Kanpur,0-5,Female,1,0
2024-07,Uttar Pradesh,Kanpur,5-18,Transgender,1,0
2024-07,Uttar Pradesh,Lucknow,0-5,Female,1,0
2024-07,Uttar Pradesh,Lucknow,0-5,Male,1,0
2024-07,Uttar Pradesh,Lucknow,0-5,Transgender,1,0
2024-07,Uttar Pradesh,Lucknow,18+,Male,1,0
2024-07,Uttar Pradesh,Lucknow,18+,Transgender,1,0
2024-07,Uttar Pradesh,Prayagraj,0-5,Female,2,0
2024-07,Uttar Pradesh,Prayagraj,0-5,Male,4,0
2024-07,Uttar Pradesh,Prayagraj,0-5,Transgender,1,0
2024-07,Uttar Pradesh,Prayagraj,5-18,Female,2,0
2024-07,Uttar Pradesh,Varanasi,0-5,Female,2,0
2024-07,Uttar Pradesh,Varanasi,0-5,Male,4,0
2024-07,Uttar Pradesh,Varanasi,0-5,Transgender,2,0
2024-07,Uttar Pradesh,Varanasi,5-18,Male,2,0
2024-07,Uttar Pradesh,Varanasi,5-18,Transgender,4,0
2024-08,Bihar,Darbhanga,0-5,Male,2,0
2024-08,Bihar,Darbhanga,0-5,Transgender,1,0
2024-08,Bihar,Darbhanga,18+,Male,2,2
2024-08,Bihar,Darbhanga,5-18,Female,1,0
2024-08,Bihar,Darbhanga,5-18,Transgender,1,0
2024-08,Bihar,Gaya,0-5,Female,1,0
2024-08,Bihar,Gaya,0-5,Male,4,0
2024-08,Bihar,Gaya,0-5,Transgender,1,0
2024-08,Bihar,Gaya,18+,Male,1,0
2024-08,Bihar,Muzaffarpur,0-5,Female,1,0
2024-08,Bihar,Muzaffarpur,0-5,Transgender,3,1
2024-08,Bihar,Muzaffarpur,5-18,Transgender,2,1
2024-08,Bihar,Patna,0-5,Female,2,0
2024-08,Bihar,Patna,0-5,Transgender,3,0
2024-08,Bihar,Patna,5-18,Male,1,0
2024-08,Bihar,Patna,5-18,Transgender,2,0
2024-08,Bihar,Purnia,0-5,Male,2,0
2024-08,Bihar,Purnia,18+,Female,2,0
2024-08,Bihar,Purnia,18+,Transgender,2,0
2024-08,Bihar,Purnia,5-18,Male,1,0
2024-08,Bihar,Purnia,5-18,Transgender,1,0
2024-08,Karnataka,Bangalore Urban,0-5,Male,2,0
2024-08,Karnataka,Bangalore Urban,18+,Female,1,0
2024-08,Karnataka,Bangalore Urban,18+,Transgender,1,0
