Month,State,District,Update_Type,Gender,Date,Count
2025-06,Bihar,Patna,Address,Female,2025-06-302025-06-102025-06-262025-06-11,4
2025-06,Bihar,Patna,Address,Male,2025-06-28,1
2025-06,Bihar,Patna,Mobile,Female,2025-06-222025-06-22,2
2025-06,Bihar,Patna,Mobile,Male,2025-06-282025-06-062025-06-19,3
2025-06,Bihar,Purnia,Address,Female,2025-06-142025-06-292025-06-082025-06-09,4
2025-06,Bihar,Purnia,Mobile,Female,2025-06-032025-06-032025-06-112025-06-19,4
2025-06,Bihar,Purnia,Mobile,Male,2025-06-292025-06-122025-06-192025-06-262025-06-16,5
2025-06,Karnataka,Bangalore Urban,Address,Male,2025-06-092025-06-08,2
2025-06,Karnataka,Bangalore Urban,Biometric,Male,2025-06-142025-06-192025-06-18,3
2025-06,Karnataka,Bangalore Urban,Mobile,Female,2025-06-022025-06-262025-06-07,3
2025-06,Karnataka,Bangalore Urban,Mobile,Male,2025-06-172025-06-30,2
2025-06,Karnataka,Belgaum,Address,Female,2025-06-04,1
2025-06,Karnataka,Belgaum,Biometric,Male,2025-06-10,1
2025-06,Karnataka,Belgaum,DOB,Male,2025-06-17,1
2025-06,Karnataka,Belgaum,Mobile,Female,2025-06-232025-06-222025-06-03,3
2025-06,Karnataka,Dakshina Kannada,Address,Female,2025-06-022025-06-032025-06-24,3
2025-06,Karnataka,Dakshina Kannada,Address,Male,2025-06-092025-06-242025-06-272025-06-092025-06-21,5
2025-06,Karnataka,Dakshina Kannada,Biometric,Female,2025-06-132025-06-022025-06-172025-06-11,4
2025-06,Karnataka,Dakshina Kannada,Biometric,Male,2025-06-07,1
2025-06,Karnataka,Dakshina Kannada,Mobile,Female,2025-06-03,1
2025-06,Karnataka,Dakshina Kannada,Mobile,Male,2025-06-23,1
2025-06,Karnataka,Dakshina Kannada,Name,Female,2025-06-15,1
2025-06,Karnataka,Kalaburagi,Address,Female,2025-06-132025-06-252025-06-202025-06-30,4
2025-06,Karnataka,Kalaburagi,Address,Male,2025-06-19,1
2025-06,Karnataka,Kalaburagi,Biometric,Female,2025-06-04,1
2025-06,Karnataka,Kalaburagi,Biometric,Male,2025-06-20,1
2025-06,Karnataka,Kalaburagi,DOB,Female,2025-06-132025-06-27,2
2025-06,Karnataka,Kalaburagi,Mobile,Female,2025-06-16,1
2025-06,Karnataka,Kalaburagi,Mobile,Male,2025-06-232025-06-272025-06-192025-06-29,4
2025-06,Karnataka,Kalaburagi,Name,Female,2025-06-29,1
2025-06,Karnataka,Mysore,Address,Male,2025-06-28,1
2025-06,Karnataka,Mysore,Biometric,Female,2025-06-192025-06-202025-06-02,3
2025-06,Karnataka,Mysore,Mobile,Female,2025-06-052025-06-242025-06-072025-06-24,4
2025-06,Kerala,Ernakulam,Address,Female,2025-06-05,1
2025-06,Kerala,Ernakulam,Address,Male,2025-06-052025-06-12,2
2025-06,Kerala,Ernakulam,Biometric,Male,2025-06-24,1
2025-06,Kerala,Ernakulam,Mobile,Female,2025-06-192025-06-22,2
2025-06,Kerala,Ernakulam,Mobile,Male,2025-06-202025-06-182025-06-30,3
2025-06,Kerala,Kozhikode,Address,Female,2025-06-082025-06-30,2
2025-06,Kerala,Kozhikode,Address,Male,2025-06-222025-06-21,2
2025-06,Kerala,Kozhikode,Biometric,Male,2025-06-05,1
2025-06,Kerala,Kozhikode,Mobile,Female,2025-06-20,1
2025-06,Kerala,Kozhikode,Mobile,Male,2025-06-152025-06-062025-06-09,3
2025-06,Kerala,Malappuram,Address,Female,2025-06-102025-06-20,2
2025-06,Kerala,Malappuram,Address,Male,2025-06-18,1
2025-06,Kerala,Malappuram,Biometric,Female,2025-06-01,1
2025-06,Kerala,Malappuram,Biometric,Male,2025-06-302025-06-09,2
2025-06,Kerala,Malappuram,DOB,Female,2025-06-06,1
2025-06,Kerala,Malappuram,Mobile,Female,2025-06-20,1
2025-06,Kerala,Malappuram,Mobile,Male,2025-06-192025-06-102025-06-282025-06-19,4
2025-06,Kerala,Malappuram,Name,Female,2025-06-04,1
2025-06,Kerala,Thiruvananthapuram,Address,Female,2025-06-16,1
2025-06,Kerala,Thiruvananthapuram,Address,Male,2025-06-132025-06-212025-06-122025-06-22,4
2025-06,Kerala,Thiruvananthapuram,Biometric,Female,2025-06-242025-06-11,2
2025-06,Kerala,Thiruvananthapuram,Biometric,Male,2025-06-15,1
2025-06,Kerala,Thiruvananthapuram,DOB,Male,2025-06-17,1
2025-06,Kerala,Thiruvananthapuram,Mobile,Female,2025-06-262025-06-222025-06-172025-06-232025-06-02,5
2025-06,Kerala,Thiruvananthapuram,Mobile,Male,2025-06-062025-06-11,2
2025-06,Kerala,Thrissur,Address,Female,2025-06-06,1
2025-06,Kerala,Thrissur,Address,Male,2025-06-05,1
2025-06,Kerala,Thrissur,Biometric,Female,2025-06-112025-06-26,2
2025-06,Kerala,Thrissur,Biometric,Male,2025-06-202025-06-22,2
2025-06,Kerala,Thrissur,DOB,Female,2025-06-062025-06-08,2
2025-06,Kerala,Thrissur,DOB,Male,2025-06-112025-06-06,2
2025-06,Kerala,Thrissur,Mobile,Female,2025-06-282025-06-122025-06-08,3
2025-06,Kerala,Thrissur,Mobile,Male,2025-06-042025-06-09,2
2025-06,Kerala,Thrissur,Name,Female,2025-06-30,1
2025-06,Maharashtra,Mumbai,Address,Female,2025-06-232025-06-08,2
2025-06,Maharashtra,Mumbai,Address,Male,2025-06-022025-06-30,2
2025-06,Maharashtra,Mumbai,Biometric,Male,2025-06-062025-06-25,2
2025-06,Maharashtra,Mumbai,DOB,Male,2025-06-06,1
2025-06,Maharashtra,Mumbai,Mobile,Female,2025-06-032025-06-182025-06-182025-06-202025-06-162025-06-01,6
2025-06,Maharashtra,Nagpur,Address,Female,2025-06-052025-06-29,2
2025-06,Maharashtra,Nagpur,Address,Male,2025-06-112025-06-26,2
2025-06,Maharashtra,Nagpur,Biometric,Female,2025-06-14,1
2025-06,Maharashtra,Nagpur,DOB,Male,2025-06-22,1
2025-06,Maharashtra,Nagpur,Mobile,Female,2025-06-062025-06-052025-06-072025-06-12,4
2025-06,Maharashtra,Nagpur,Mobile,Male,2025-06-27,1
2025-06,Maharashtra,Nagpur,Name,Female,2025-06-24,1
2025-06,Maharashtra,Nagpur,Name,Male,2025-06-06,1
2025-06,Maharashtra,Nashik,Address,Female,2025-06-302025-06-142025-06-14,3
2025-06,Maharashtra,Nashik,Address,Male,2025-06-302025-06-17,2
2025-06,Maharashtra,Nashik,Biometric,Male,2025-06-02,1
2025-06,Maharashtra,Nashik,Mobile,Female,2025-06-172025-06-24,2
2025-06,Maharashtra,Nashik,Mobile,Male,2025-06-182025-06-152025-06-292025-06-04,4
2025-06,Maharashtra,Pune,Address,Female,2025-06-04,1
2025-06,Maharashtra,Pune,Address,Male,2025-06-09,1
2025-06,Maharashtra,Pune,Biometric,Male,2025-06-10,1
2025-06,Maharashtra,Pune,Mobile,Female,2025-06-092025-06-152025-06-03,3
2025-06,Maharashtra,Pune,Mobile,Male,2025-06-202025-06-122025-06-242025-06-19,4
2025-06,Maharashtra,Thane,Address,Female,2025-06-242025-06-112025-06-242025-06-13,4
2025-06,Maharashtra,Thane,Address,Male,2025-06-222025-06-04,2
2025-06,Maharashtra,Thane,Biometric,Female,2025-06-29,1
2025-06,Maharashtra,Thane,Biometric,Male,2025-06-06,1
2025-06,Maharashtra,Thane,Mobile,Female,2025-06-04,1
2025-06,Maharashtra,Thane,Mobile,Male,2025-06-23,1
2025-06,Maharashtra,Thane,Name,Male,2025-06-01,1
2025-06,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2025-06-182025-06-012025-06-08,3
2025-06,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Male,2025-06-06,1
2025-06,Uttar Pradesh,Gautam Buddha Nagar,DOB,Male,2025-06-052025-06-23,2
2025-06,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2025-06-072025-06-052025-06-27,3
2025-06,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2025-06-072025-06-032025-06-302025-06-29,4
2025-06,Uttar Pradesh,Gautam Buddha Nagar,Name,Female,2025-06-13,1
2025-06,Uttar Pradesh,Kanpur,Address,Female,2025-06-282025-06-152025-06-10,3
2025-06,Uttar Pradesh,Kanpur,Mobile,Female,2025-06-192025-06-022025-06-222025-06-282025-06-14,5
2025-06,Uttar Pradesh,Kanpur,Name,Female,2025-06-20,1
2025-06,Uttar Pradesh,Lucknow,Address,Female,2025-06-09,1
2025-06,Uttar Pradesh,Lucknow,Address,Male,2025-06-282025-06-18,2
2025-06,Uttar Pradesh,Lucknow,Biometric,Male,2025-06-16,1
2025-06,Uttar Pradesh,Lucknow,Mobile,Female,2025-06-10,1
2025-06,Uttar Pradesh,Lucknow,Mobile,Male,2025-06-062025-06-11,2
2025-06,Uttar Pradesh,Lucknow,Name,Male,2025-06-17,1
2025-06,Uttar Pradesh,Prayagraj,Address,Female,2025-06-01,1
2025-06,Uttar Pradesh,Prayagraj,Biometric,Female,2025-06-24,1
2025-06,Uttar Pradesh,Prayagraj,Mobile,Female,2025-06-252025-06-292025-06-172025-06-24,4
2025-06,Uttar Pradesh,Prayagraj,Mobile,Male,2025-06-062025-06-03,2
2025-06,Uttar Pradesh,Varanasi,Address,Female,2025-06-26,1
2025-06,Uttar Pradesh,Varanasi,Address,Male,2025-06-132025-06-27,2
2025-06,Uttar Pradesh,Varanasi,Biometric,Male,2025-06-182025-06-08,2
2025-06,Uttar Pradesh,Varanasi,DOB,Male,2025-06-23,1
2025-06,Uttar Pradesh,Varanasi,Mobile,Female,2025-06-12,1
2025-06,Uttar Pradesh,Varanasi,Mobile,Male,2025-06-29,1
2025-06,Uttar Pradesh,Varanasi,Name,Male,2025-06-08,1
2025-07,Bihar,Darbhanga,Biometric,Female,2025-07-18,1
2025-07,Bihar,Darbhanga,Mobile,Female,2025-07-202025-07-312025-07-162025-07-252025-07-31,5
2025-07,Bihar,Darbhanga,Mobile,Male,2025-07-21,1
2025-07,Bihar,Darbhanga,Name,Female,2025-07-31,1
2025-07,Bihar,Gaya,Address,Female,2025-07-01,1
2025-07,Bihar,Gaya,Biometric,Female,2025-07-032025-07-232025-07-20,3
2025-07,Bihar,Gaya,Biometric,Male,2025-07-192025-07-02,2
2025-07,Bihar,Gaya,Mobile,Female,2025-07-212025-07-23,2
2025-07,Bihar,Gaya,Mobile,Male,2025-07-182025-07-152025-07-17,3
2025-07,Bihar,Muzaffarpur,Address,Female,2025-07-172025-07-09,2
2025-07,Bihar,Muzaffarpur,Address,Male,2025-07-202025-07-04,2
2025-07,Bihar,Muzaffarpur,Biometric,Male,2025-07-19,1
2025-07,Bihar,Muzaffarpur,Mobile,Female,2025-07-16,1
2025-07,Bihar,Muzaffarpur,Mobile,Male,2025-07-07,1
2025-07,Bihar,Patna,Address,Female,2025-07-21,1
2025-07,Bihar,Patna,Address,Male,2025-07-01,1
2025-07,Bihar,Patna,Biometric,Female,2025-07-16,1
2025-07,Bihar,Patna,Biometric,Male,2025-07-22,1
2025-07,Bihar,Patna,DOB,Female,2025-07-31,1
2025-07,Bihar,Patna,DOB,Male,2025-07-13,1
2025-07,Bihar,Patna,Mobile,Male,2025-07-18,1
2025-07,Bihar,Patna,Name,Female,2025-07-21,1
2025-07,Bihar,Purnia,Address,Female,2025-07-222025-07-24,2
2025-07,Bihar,Purnia,Address,Male,2025-07-04,1
2025-07,Bihar,Purnia,DOB,Female,2025-07-15,1
2025-07,Bihar,Purnia,Mobile,Female,2025-07-202025-07-132025-07-30,3
2025-07,Bihar,Purnia,Mobile,Male,2025-07-062025-07-302025-07-16,3
2025-07,Bihar,Purnia,Name,Male,2025-07-15,1
2025-07,Karnataka,Bangalore Urban,Address,Male,2025-07-222025-07-052025-07-252025-07-24,4
2025-07,Karnataka,Bangalore Urban,Biometric,Female,2025-07-23,1
2025-07,Karnataka,Bangalore Urban,DOB,Female,2025-07-10,1
2025-07,Karnataka,Bangalore Urban,Mobile,Female,2025-07-26,1
2025-07,Karnataka,Bangalore Urban,Mobile,Male,2025-07-112025-07-23,2
2025-07,Karnataka,Belgaum,Address,Female,2025-07-202025-07-09,2
2025-07,Karnataka,Belgaum,Address,Male,2025-07-01,1
2025-07,Karnataka,Belgaum,Biometric,Female,2025-07-10,1
2025-07,Karnataka,Belgaum,DOB,Female,2025-07-21,1
2025-07,Karnataka,Belgaum,Mobile,Female,2025-07-17,1
2025-07,Karnataka,Dakshina Kannada,Address,Female,2025-07-08,1
2025-07,Karnataka,Dakshina Kannada,Biometric,Female,2025-07-282025-07-242025-07-052025-07-21,4
2025-07,Karnataka,Dakshina Kannada,Biometric,Male,2025-07-102025-07-26,2
2025-07,Karnataka,Dakshina Kannada,Mobile,Female,2025-07-18,1
2025-07,Karnataka,Dakshina Kannada,Mobile,Male,2025-07-182025-07-022025-07-212025-07-13,4
2025-07,Karnataka,Kalaburagi,Address,Female,2025-07-232025-07-21,2
2025-07,Karnataka,Kalaburagi,Address,Male,2025-07-072025-07-29,2
2025-07,Karnataka,Kalaburagi,Biometric,Male,2025-07-082025-07-272025-07-05,3
2025-07,Karnataka,Kalaburagi,DOB,Female,2025-07-01,1
2025-07,Karnataka,Kalaburagi,DOB,Male,2025-07-02,1
2025-07,Karnataka,Kalaburagi,Mobile,Female,2025-07-132025-07-202025-07-11,3
2025-07,Karnataka,Kalaburagi,Mobile,Male,2025-07-022025-07-022025-07-082025-07-12,4
2025-07,Karnataka,Mysore,Address,Female,2025-07-252025-07-252025-07-12,3
2025-07,Karnataka,Mysore,Biometric,Female,2025-07-06,1
2025-07,Karnataka,Mysore,Biometric,Male,2025-07-092025-07-11,2
2025-07,Karnataka,Mysore,Mobile,Female,2025-07-132025-07-232025-07-22,3
2025-07,Karnataka,Mysore,Mobile,Male,2025-07-062025-07-092025-07-25,3
2025-07,Kerala,Ernakulam,Address,Female,2025-07-182025-07-222025-07-272025-07-24,4
2025-07,Kerala,Ernakulam,Address,Male,2025-07-10,1
2025-07,Kerala,Ernakulam,Biometric,Female,2025-07-112025-07-03,2
2025-07,Kerala,Ernakulam,Mobile,Female,2025-07-122025-07-212025-07-31,3
2025-07,Kerala,Ernakulam,Mobile,Male,2025-07-04,1
2025-07,Kerala,Kozhikode,Address,Female,2025-07-21,1
2025-07,Kerala,Kozhikode,Address,Male,2025-07-292025-07-082025-07-24,3
2025-07,Kerala,Kozhikode,Biometric,Male,2025-07-182025-07-292025-07-09,3
2025-07,Kerala,Kozhikode,DOB,Male,2025-07-07,1
2025-07,Kerala,Kozhikode,Mobile,Female,2025-07-202025-07-132025-07-22,3
2025-07,Kerala,Kozhikode,Mobile,Male,2025-07-312025-07-192025-07-142025-07-02,4
2025-07,Kerala,Kozhikode,Name,Male,2025-07-19,1
2025-07,Kerala,Malappuram,Address,Female,2025-07-102025-07-312025-07-15,3
2025-07,Kerala,Malappuram,Address,Male,2025-07-25,1
2025-07,Kerala,Malappuram,Biometric,Female,2025-07-17,1
2025-07,Kerala,Malappuram,Mobile,Female,2025-07-302025-07-212025-07-072025-07-06,4
2025-07,Kerala,Malappuram,Mobile,Male,2025-07-182025-07-16,2
2025-07,Kerala,Malappuram,Name,Female,2025-07-06,1
2025-07,Kerala,Thiruvananthapuram,Address,Female,2025-07-312025-07-08,2
2025-07,Kerala,Thiruvananthapuram,Address,Male,2025-07-112025-07-08,2
2025-07,Kerala,Thiruvananthapuram,Biometric,Female,2025-07-132025-07-11,2
2025-07,Kerala,Thiruvananthapuram,Biometric,Male,2025-07-05,1
2025-07,Kerala,Thiruvananthapuram,Mobile,Female,2025-07-262025-07-01,2
2025-07,Kerala,Thiruvananthapuram,Mobile,Male,2025-07-07,1
2025-07,Kerala,Thrissur,Address,Female,2025-07-202025-07-312025-07-28,3
2025-07,Kerala,Thrissur,Address,Male,2025-07-312025-07-11,2
2025-07,Kerala,Thrissur,Biometric,Female,2025-07-072025-07-08,2
2025-07,Kerala,Thrissur,Mobile,Female,2025-07-012025-07-15,2
2025-07,Kerala,Thrissur,Mobile,Male,2025-07-242025-07-052025-07-182025-07-022025-07-24,5
2025-07,Maharashtra,Mumbai,Address,Female,2025-07-31,1
2025-07,Maharashtra,Mumbai,Address,Male,2025-07-102025-07-162025-07-092025-07-11,4
2025-07,Maharashtra,Mumbai,Biometric,Male,2025-07-17,1
2025-07,Maharashtra,Mumbai,Mobile,Female,2025-07-19,1
2025-07,Maharashtra,Mumbai,Name,Female,2025-07-022025-07-162025-07-22,3
2025-07,Maharashtra,Nagpur,Address,Male,2025-07-192025-07-25,2
2025-07,Maharashtra,Nagpur,Biometric,Male,2025-07-31,1
2025-07,Maharashtra,Nagpur,Mobile,Female,2025-07-242025-07-302025-07-31,3
2025-07,Maharashtra,Nagpur,Mobile,Male,2025-07-012025-07-122025-07-26,3
2025-07,Maharashtra,Nagpur,Name,Male,2025-07-09,1
2025-07,Maharashtra,Nashik,Address,Female,2025-07-312025-07-102025-07-28,3
2025-07,Maharashtra,Nashik,Address,Male,2025-07-17,1
2025-07,Maharashtra,Nashik,Biometric,Female,2025-07-01,1
2025-07,Maharashtra,Nashik,Biometric,Male,2025-07-26,1
2025-07,Maharashtra,Nashik,Mobile,Male,2025-07-222025-07-292025-07-012025-07-142025-07-10,5
2025-07,Maharashtra,Pune,Address,Female,2025-07-222025-07-012025-07-072025-07-09,4
2025-07,Maharashtra,Pune,Address,Male,2025-07-13,1
2025-07,Maharashtra,Pune,Biometric,Female,2025-07-182025-07-172025-07-20,3
2025-07,Maharashtra,Pune,Biometric,Male,2025-07-202025-07-252025-07-18,3
2025-07,Maharashtra,Pune,Mobile,Female,2025-07-132025-07-172025-07-012025-07-24,4
2025-07,Maharashtra,Pune,Mobile,Male,2025-07-032025-07-01,2
2025-07,Maharashtra,Pune,Name,Female,2025-07-26,1
2025-07,Maharashtra,Thane,Address,Female,2025-07-02,1
2025-07,Maharashtra,Thane,Address,Male,2025-07-06,1
2025-07,Maharashtra,Thane,Biometric,Female,2025-07-12,1
2025-07,Maharashtra,Thane,DOB,Female,2025-07-14,1
2025-07,Maharashtra,Thane,DOB,Male,2025-07-092025-07-07,2
2025-07,Maharashtra,Thane,Mobile,Female,2025-07-19,1
2025-07,Maharashtra,Thane,Mobile,Male,2025-07-042025-07-132025-07-29,3
2025-07,Uttar Pradesh,Gautam Buddha Nagar,Address,Female,2025-07-112025-07-272025-07-01,3
2025-07,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2025-07-15,1
2025-07,Uttar Pradesh,Gautam Buddha Nagar,DOB,Male,2025-07-26,1
2025-07,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2025-07-212025-07-182025-07-01,3
2025-07,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2025-07-042025-07-27,2
2025-07,Uttar Pradesh,Kanpur,Address,Female,2025-07-122025-07-22,2
2025-07,Uttar Pradesh,Kanpur,Biometric,Female,2025-07-252025-07-17,2
2025-07,Uttar Pradesh,Kanpur,Mobile,Female,2025-07-21,1
2025-07,Uttar Pradesh,Kanpur,Mobile,Male,2025-07-05,1
2025-07,Uttar Pradesh,Lucknow,Address,Female,2025-07-152025-07-05,2
2025-07,Uttar Pradesh,Lucknow,Mobile,Female,2025-07-162025-07-252025-07-28,3
2025-07,Uttar Pradesh,Lucknow,Mobile,Male,2025-07-282025-07-152025-07-23,3
2025-07,Uttar Pradesh,Lucknow,Name,Female,2025-07-06,1
2025-07,Uttar Pradesh,Prayagraj,Address,Female,2025-07-24,1
2025-07,Uttar Pradesh,Prayagraj,Address,Male,2025-07-102025-07-062025-07-152025-07-26,4
2025-07,Uttar Pradesh,Prayagraj,Biometric,Female,2025-07-052025-07-27,2
2025-07,Uttar Pradesh,Prayagraj,Mobile,Female,2025-07-11,1
2025-07,Uttar Pradesh,Prayagraj,Mobile,Male,2025-07-072025-07-182025-07-16,3
2025-07,Uttar Pradesh,Varanasi,Address,Female,2025-07-192025-07-312025-07-24,3
2025-07,Uttar Pradesh,Varanasi,Address,Male,2025-07-112025-07-03,2
2025-07,Uttar Pradesh,Varanasi,Biometric,Male,2025-07-23,1
2025-07,Uttar Pradesh,Varanasi,Mobile,Female,2025-07-092025-07-01,2
2025-07,Uttar Pradesh,Varanasi,Mobile,Male,2025-07-112025-07-24,2
2025-08,Bihar,Darbhanga,Address,Female,2025-08-162025-08-072025-08-17,3
2025-08,Bihar,Darbhanga,Biometric,Male,2025-08-302025-08-16,2
2025-08,Bihar,Darbhanga,DOB,Male,2025-08-132025-08-01,2
2025-08,Bihar,Darbhanga,Mobile,Female,2025-08-312025-08-082025-08-302025-08-17,4
2025-08,Bihar,Darbhanga,Mobile,Male,2025-08-292025-08-18,2
2025-08,Bihar,Gaya,Address,Female,2025-08-222025-08-082025-08-022025-08-152025-08-30,5
2025-08,Bihar,Gaya,Address,Male,2025-08-212025-08-03,2
2025-08,Bihar,Gaya,Biometric,Female,2025-08-12,1
2025-08,Bihar,Gaya,Biometric,Male,2025-08-26,1
2025-08,Bihar,Gaya,Mobile,Female,2025-08-252025-08-042025-08-052025-08-26,4
2025-08,Bihar,Gaya,Mobile,Male,2025-08-062025-08-072025-08-23,3
2025-08,Bihar,Muzaffarpur,Address,Female,2025-08-062025-08-26,2
2025-08,Bihar,Muzaffarpur,Mobile,Female,2025-08-012025-08-17,2
2025-08,Bihar,Muzaffarpur,Mobile,Male,2025-08-312025-08-022025-08-18,3
2025-08,Bihar,Muzaffarpur,Name,Male,2025-08-28,1
2025-08,Bihar,Patna,Address,Male,2025-08-182025-08-062025-08-05,3
2025-08,Bihar,Patna,Biometric,Female,2025-08-082025-08-192025-08-18,3
2025-08,Bihar,Patna,Mobile,Female,2025-08-122025-08-082025-08-22,3
2025-08,Bihar,Purnia,Address,Female,2025-08-28,1
2025-08,Bihar,Purnia,Address,Male,2025-08-112025-08-08,2
2025-08,Bihar,Purnia,Biometric,Female,2025-08-202025-08-31,2
2025-08,Bihar,Purnia,Mobile,Female,2025-08-122025-08-082025-08-17,3
2025-08,Bihar,Purnia,Name,Male,2025-08-21,1
2025-08,Karnataka,Bangalore Urban,Address,Male,2025-08-272025-08-02,2
2025-08,Karnataka,Bangalore Urban,Biometric,Female,2025-08-122025-08-02,2
2025-08,Karnataka,Bangalore Urban,DOB,Female,2025-08-16,1
2025-08,Karnataka,Bangalore Urban,Mobile,Female,2025-08-082025-08-172025-08-022025-08-14,4
2025-08,Karnataka,Belgaum,Address,Female,2025-08-27,1
2025-08,Karnataka,Belgaum,Address,Male,2025-08-242025-08-01,2
2025-08,Karnataka,Belgaum,Biometric,Female,2025-08-122025-08-21,2
2025-08,Karnataka,Belgaum,Biometric,Male,2025-08-222025-08-04,2
2025-08,Karnataka,Belgaum,Mobile,Female,2025-08-15,1
2025-08,Karnataka,Belgaum,Mobile,Male,2025-08-232025-08-142025-08-26,3
2025-08,Karnataka,Belgaum,Name,Male,2025-08-08,1
2025-08,Karnataka,Dakshina Kannada,Address,Female,2025-08-12,1
2025-08,Karnataka,Dakshina Kannada,Address,Male,2025-08-22,1
2025-08,Karnataka,Dakshina Kannada,Biometric,Female,2025-08-182025-08-04,2
2025-08,Karnataka,Dakshina Kannada,Biometric,Male,2025-08-02,1
2025-08,Karnataka,Dakshina Kannada,DOB,Male,2025-08-25,1
2025-08,Karnataka,Dakshina Kannada,Mobile,Female,2025-08-132025-08-172025-08-032025-08-192025-08-132025-08-25,6
2025-08,Karnataka,Dakshina Kannada,Mobile,Male,2025-08-202025-08-29,2
2025-08,Karnataka,Kalaburagi,Address,Female,2025-08-212025-08-172025-08-11,3
2025-08,Karnataka,Kalaburagi,Address,Male,2025-08-072025-08-122025-08-112025-08-192025-08-03,5
2025-08,Karnataka,Kalaburagi,Biometric,Female,2025-08-31,1
2025-08,Karnataka,Kalaburagi,Biometric,Male,2025-08-24,1
2025-08,Karnataka,Kalaburagi,Mobile,Female,2025-08-042025-08-18,2
2025-08,Karnataka,Kalaburagi,Mobile,Male,2025-08-012025-08-132025-08-052025-08-25,4
2025-08,Karnataka,Kalaburagi,Name,Female,2025-08-252025-08-01,2
2025-08,Karnataka,Mysore,Address,Female,2025-08-032025-08-23,2
2025-08,Karnataka,Mysore,Biometric,Female,2025-08-13,1
2025-08,Karnataka,Mysore,Biometric,Male,2025-08-11,1
2025-08,Karnataka,Mysore,Mobile,Female,2025-08-102025-08-15,2
2025-08,Karnataka,Mysore,Mobile,Male,2025-08-14,1
2025-08,Karnataka,Mysore,Name,Male,2025-08-08,1
2025-08,Kerala,Ernakulam,Address,Female,2025-08-12,1
2025-08,Kerala,Ernakulam,Address,Male,2025-08-22,1
2025-08,Kerala,Ernakulam,Biometric,Female,2025-08-18,1
2025-08,Kerala,Ernakulam,Biometric,Male,2025-08-052025-08-292025-08-17,3
2025-08,Kerala,Ernakulam,Mobile,Male,2025-08-17,1
2025-08,Kerala,Ernakulam,Name,Female,2025-08-31,1
2025-08,Kerala,Ernakulam,Name,Male,2025-08-22,1
2025-08,Kerala,Kozhikode,Address,Female,2025-08-042025-08-112025-08-092025-08-25,4
2025-08,Kerala,Kozhikode,Biometric,Female,2025-08-152025-08-09,2
2025-08,Kerala,Kozhikode,Mobile,Female,2025-08-212025-08-122025-08-06,3
2025-08,Kerala,Kozhikode,Mobile,Male,2025-08-052025-08-272025-08-14,3
2025-08,Kerala,Malappuram,Address,Female,2025-08-022025-08-26,2
2025-08,Kerala,Malappuram,Address,Male,2025-08-052025-08-252025-08-29,3
2025-08,Kerala,Malappuram,Biometric,Female,2025-08-142025-08-20,2
2025-08,Kerala,Malappuram,Biometric,Male,2025-08-31,1
2025-08,Kerala,Malappuram,Mobile,Female,2025-08-21,1
2025-08,Kerala,Malappuram,Mobile,Male,2025-08-21,1
2025-08,Kerala,Thiruvananthapuram,Address,Female,2025-08-08,1
2025-08,Kerala,Thiruvananthapuram,Address,Male,2025-08-03,1
2025-08,Kerala,Thiruvananthapuram,Biometric,Male,2025-08-212025-08-092025-08-10,3
2025-08,Kerala,Thiruvananthapuram,Mobile,Female,2025-08-082025-08-16,2
2025-08,Kerala,Thrissur,Address,Female,2025-08-252025-08-062025-08-30,3
2025-08,Kerala,Thrissur,Address,Male,2025-08-182025-08-242025-08-19,3
2025-08,Kerala,Thrissur,Biometric,Female,2025-08-27,1
2025-08,Kerala,Thrissur,Biometric,Male,2025-08-16,1
2025-08,Kerala,Thrissur,Mobile,Female,2025-08-102025-08-30,2
2025-08,Kerala,Thrissur,Mobile,Male,2025-08-192025-08-072025-08-302025-08-20,4
2025-08,Maharashtra,Mumbai,Address,Female,2025-08-072025-08-05,2
2025-08,Maharashtra,Mumbai,Address,Male,2025-08-102025-08-27,2
2025-08,Maharashtra,Mumbai,Biometric,Male,2025-08-052025-08-20,2
2025-08,Maharashtra,Mumbai,DOB,Female,2025-08-13,1
2025-08,Maharashtra,Mumbai,DOB,Male,2025-08-13,1
2025-08,Maharashtra,Mumbai,Mobile,Female,2025-08-282025-08-092025-08-07,3
2025-08,Maharashtra,Mumbai,Mobile,Male,2025-08-182025-08-082025-08-09,3
2025-08,Maharashtra,Nagpur,Address,Female,2025-08-242025-08-102025-08-282025-08-24,4
2025-08,Maharashtra,Nagpur,Address,Male,2025-08-142025-08-26,2
2025-08,Maharashtra,Nagpur,Biometric,Female,2025-08-272025-08-04,2
2025-08,Maharashtra,Nagpur,Biometric,Male,2025-08-122025-08-28,2
2025-08,Maharashtra,Nagpur,DOB,Female,2025-08-18,1
2025-08,Maharashtra,Nagpur,Mobile,Female,2025-08-172025-08-14,2
2025-08,Maharashtra,Nagpur,Mobile,Male,2025-08-192025-08-272025-08-01,3
2025-08,Maharashtra,Nashik,Address,Male,2025-08-182025-08-302025-08-27,3
